"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccmeanfreqx" "fbodyaccmeanfreqy" "fbodyaccmeanfreqz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodyaccjerkmeanfreqx" "fbodyaccjerkmeanfreqy" "fbodyaccjerkmeanfreqz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodygyromeanfreqx" "fbodygyromeanfreqy" "fbodygyromeanfreqz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodyaccmagmeanfreq" "fbodybodyaccjerkmagmean" "fbodyaccjerkmagstd" "fbodyaccjerkmagmeanfreq" "fbodygyromagmean" "fbodygyromagstd" "fbodygyromagmeanfreq" "fbodygyrojerkmagmean" "fbodygyrojerkmagstd" "fbodygyrojerkmagmeanfreq" "angletbodyaccmeangravity" "angletbodyaccjerkmeangravitymean" "angletbodygyromeangravitymean" "angletbodygyrojerkmeangravitymean" "anglexgravitymean" "angleygravitymean" "anglezgravitymean"
"142" 22 "WALKING_DOWNSTAIRS" 0.269433266086957 -0.0193349373478261 -0.109283398782609 -0.788314250434783 -0.706672556217391 -0.750188093086957 0.516243659173913 0.200537362173913 0.144824165795652 -0.974078691304348 -0.968915235652174 -0.961339666086957 0.0853326359130435 0.0211726542717391 -0.0328026854521739 -0.815035909130435 -0.766955823769565 -0.85498734173913 -0.0158378795217391 -0.0781956998695652 0.0914205677826087 -0.843421149130435 -0.830091096086957 -0.768837534782609 -0.108439681347826 -0.0570425096504348 -0.0606658156521739 -0.844062997391304 -0.868343157826087 -0.857180433913043 -0.738134605913043 -0.804763696086957 -0.738134605913043 -0.804763696086957 -0.800954205652174 -0.805475127391304 -0.753982757717391 -0.819918995217391 -0.858570433478261 -0.86881756173913 -0.814046447391304 -0.730128222782609 -0.796005470869565 -0.779654716869565 -0.713526390117391 -0.746145928869565 -0.221990872956522 0.0554501867826087 0.0912562695217391 -0.834405572173913 -0.788815533043478 -0.85157191173913 -0.812404855652174 -0.759522031217391 -0.857487868695652 0.0129386413043478 -0.153980629782609 -0.123282479822174 -0.811178886086957 -0.840119723043478 -0.798868656956522 -0.854809855652174 -0.826846172608696 -0.781857813478261 0.0220932256956522 -0.0667009013478261 -0.0189820800869565 -0.799394826521739 -0.838570319130435 0.151994699273913 -0.812121503043478 -0.797591021304348 0.2044169661 -0.832315527826087 -0.844494246956522 0.0532084660434783 -0.873741283478261 -0.872108612608696 0.163543571913043 0.11911313483913 0.0693317280608696 -0.111096377217391 0.0236401627130435 -0.34441650173913 -0.0896994725652174 -0.0995484878695652
"143" 23 "WALKING_DOWNSTAIRS" 0.298369883103448 -0.0173849107 -0.116254646413793 -0.50813223357069 -0.378065743810345 -0.507008231194828 0.799931656724138 -0.0863599849655173 0.0433664378448276 -0.976546196034483 -0.966232543448276 -0.948417255862069 0.123410634432759 -0.0434971614827586 -0.0105838352638276 -0.545808374672414 -0.482925367275862 -0.684858172315517 -0.0405634474 -0.0710077874758621 0.0874548597194828 -0.632626774655172 -0.562424464537931 -0.563646943103448 -0.0883429502793103 -0.0211384792448276 -0.0568175529396552 -0.635450448517241 -0.696580705517241 -0.659563305689655 -0.435944005567241 -0.498862899241379 -0.435944005567241 -0.498862899241379 -0.547568660596552 -0.514627655267241 -0.4988820985 -0.546124744948276 -0.670044925810345 -0.682247414827586 -0.525394305948276 -0.407849569784483 -0.574132570965517 -0.503126539162414 -0.403231168093103 -0.512497236465517 -0.262568600431034 0.00225859441034483 0.0195403275648276 -0.56834940957931 -0.51555725535 -0.665755011425862 -0.563152786 -0.482167723931034 -0.703637118186207 -0.161298592268966 -0.28477307637931 -0.189157574439655 -0.570182096344828 -0.606805680862069 -0.5533510325 -0.654775176551724 -0.543901900913793 -0.609254316586207 -0.134061365810345 -0.174653299553448 -0.115353486747241 -0.47977037812069 -0.589553706721724 0.0857517461844828 -0.506706056086207 -0.529587355293103 0.127446781074138 -0.583254654810345 -0.602877576048276 -0.00449524846551724 -0.685908451155172 -0.70072720987931 0.0972954201560345 -0.129755242022414 -0.066442437637931 0.0442220752241379 0.043193164862069 -0.62175383137931 0.135489297327586 -0.0167547165706897
"144" 24 "WALKING_DOWNSTAIRS" 0.278623246481481 -0.0150919528042593 -0.10299837662963 -0.795568177203704 -0.758594417261111 -0.808366443314815 0.626442158888889 0.108195751244444 0.165216704537037 -0.984016499814815 -0.978690680740741 -0.963212204074074 0.114958060540741 -0.0172648072492963 -0.0191562571881481 -0.81691675537037 -0.797059105240741 -0.873443013666667 -0.0195884095962963 -0.0679964335442593 0.0884057941481481 -0.850761902407407 -0.854821805555556 -0.827743083148148 -0.106308742433333 -0.0342702880185185 -0.0686221411296296 -0.872850424259259 -0.90192022462963 -0.874524495407407 -0.772748067407407 -0.783236483888889 -0.772748067407407 -0.783236483888889 -0.821806209759259 -0.805777282666667 -0.811083599185185 -0.846876230148148 -0.888881584259259 -0.900478894444444 -0.815489136 -0.764352372333333 -0.828052164259259 -0.789548168203704 -0.77073022762963 -0.812717887648148 -0.111328865705 0.115213277440741 0.108534304479444 -0.8313940455 -0.80450392962963 -0.861152795851852 -0.818502962712963 -0.803475809814815 -0.884412591851852 0.0688183540740741 -0.0776075257946296 -0.0224882863444444 -0.837993446685185 -0.864635358888889 -0.823599053703704 -0.856097972907407 -0.851485946944444 -0.845610739259259 -0.0876326624 -0.15413063957963 -0.0189505634235185 -0.78875461137037 -0.813721780424074 0.14508166715 -0.808910834833333 -0.803037657944444 0.25586541982963 -0.865058769777778 -0.861162337685185 -0.00798017902222222 -0.902873989814815 -0.904698332407407 0.225930137427778 -0.0626534709092593 -0.0909378101111111 -0.0971814587962963 0.0891702515555556 -0.463112692777778 -0.0224937204444444 -0.106783206481481
"145" 25 "WALKING_DOWNSTAIRS" 0.297237507758621 -0.0194582813525862 -0.107952417706897 -0.57909092217069 -0.467901886452586 -0.588086463021552 0.663868453206897 0.0405410292586207 0.107829387668966 -0.965797751551724 -0.947486340344828 -0.928742285 0.087180056912069 -0.0241682823248276 -0.0139212655877586 -0.623550315948276 -0.59165157887931 -0.773201662844828 -0.0314297715344828 -0.0758722340948276 0.10369892109069 -0.669110913210345 -0.663323881172414 -0.628578717274138 -0.0858431098758621 -0.0713504808793103 -0.0368296488236207 -0.725542151103448 -0.791230482275862 -0.736164008793103 -0.514918386275862 -0.560118633603448 -0.514918386275862 -0.560118633603448 -0.636718872293103 -0.621815256325862 -0.553690470465517 -0.624689218655172 -0.760161904948276 -0.780290875 -0.60552557722931 -0.500981578413793 -0.65861139987931 -0.57025459662069 -0.486189571724138 -0.586923195108621 -0.272116204207983 -0.0150799051568966 -0.0372344640362069 -0.642893778965517 -0.609189554655172 -0.752442193655172 -0.637643038727586 -0.60128495187931 -0.792945030344828 -0.0887535028706897 -0.242514391551724 -0.173361147017241 -0.623034694186207 -0.685846577758621 -0.626301268206897 -0.68655232012069 -0.656338886551724 -0.666040551293103 -0.131038510844828 -0.214295625084483 -0.0594133622517241 -0.561343919948276 -0.629326444501724 0.0303230984068966 -0.614427680034483 -0.634096169703448 0.125767357068966 -0.675351211215517 -0.658376411568966 -0.104351078310345 -0.777671109310345 -0.799953234655172 0.102505225362069 -0.0775395382189655 -0.0277229249941379 0.0293721754137931 -0.0714679591086207 -0.482772001724138 0.0332417512086207 -0.065962922947931
"146" 26 "WALKING_DOWNSTAIRS" 0.302440469 -0.016100325926 -0.11702215014 -0.47970992426 -0.39037223483 -0.495471449656 0.6779553428 -0.020843984282 0.0622903739036 -0.9746454274 -0.9673543986 -0.9516323116 0.056362132482 -0.0243671953732 0.0042072358172 -0.49395004074 -0.47143741932 -0.6697938984 -0.097850684716 -0.03817654198 0.131819951602 -0.63656513162 -0.598254371024 -0.56468273446 -0.12782231034 -0.03039577982 -0.07885273772 -0.6282264834 -0.7168705172 -0.662632021 -0.41843818872 -0.47945632316 -0.41843818872 -0.47945632316 -0.514272732892 -0.481362070762 -0.50797915682 -0.54106019122 -0.6807285158 -0.70812051038 -0.4804186864 -0.40347954213 -0.54788049686 -0.48081781242 -0.4239199205236 -0.50919769783 -0.212144287408 0.056661141716 0.046841656134 -0.513943481586 -0.49676175154 -0.64366749292 -0.5191934549 -0.4801081415 -0.69478752474 -0.12004624738 -0.212381178766 -0.144975715322 -0.5519390649 -0.615300586506 -0.537673839816 -0.66476901886 -0.59506815849 -0.61560184998 -0.06481588044 -0.138851724686 -0.023983252876 -0.4498061982 -0.57903292876 0.115225719746 -0.471125622838 -0.4990159311 0.109736074068 -0.58772230808 -0.5915432956 -0.0054930961578 -0.7110929208 -0.72597260462 0.1166496511712 -0.11168240216 0.00726589463799999 0.16576910402 0.09402610052 -0.5262923922 0.07978018436 -0.036356088628
"147" 27 "WALKING_DOWNSTAIRS" 0.258502136590909 -0.018929750025 -0.111781781761364 -0.484969408068182 -0.345654692563636 -0.474704749431818 0.667227537045455 -0.0628403420909091 0.0419649010477273 -0.963916273863636 -0.951805441590909 -0.926475244545454 0.120558360227273 -0.0120682897159091 0.0105030238843182 -0.534506921181818 -0.4933754161 -0.682410545 -0.0109728590113636 -0.0737952754397727 0.0864854600681818 -0.645448152204545 -0.595702181181818 -0.497596440136364 -0.0753649506818182 -0.0858035126147727 -0.0827044728795455 -0.676009949090909 -0.742426592045455 -0.682963174545455 -0.401702662202273 -0.485794227818182 -0.401702662202273 -0.485794227818182 -0.542777479288636 -0.518262831468182 -0.477411376379545 -0.585686483893182 -0.707544898181818 -0.745261463181818 -0.506415029954545 -0.382027796325 -0.54626575175 -0.478079726968182 -0.369358090295455 -0.480318621090909 -0.306723379227273 -0.0431652627340909 -0.00956406690909091 -0.552969268159091 -0.509291478227273 -0.655210921136364 -0.558446638834091 -0.511572515045455 -0.708696522272727 -0.166177137386364 -0.264568515818182 -0.179955371325 -0.582209273909091 -0.620049551340909 -0.537167040454545 -0.667586106022727 -0.5870375435 -0.534153324022727 -0.160927503181818 -0.197011930575682 -0.169580477679545 -0.467021458045455 -0.578084393431818 0.0530665120886364 -0.502806704222727 -0.542087999370455 0.135209325986364 -0.627769698181818 -0.630853684454545 -0.0467657237840909 -0.739385353863636 -0.77242748 0.147483905772727 0.101579916553182 -0.106833157090909 -0.177733192597727 -0.0105764177727273 -0.472845710909091 0.109457516818182 -0.0190124304863636
"148" 28 "WALKING_DOWNSTAIRS" 0.271746032173913 -0.0162196160108696 -0.108224065869565 -0.549249326456522 -0.494860644717391 -0.585010163397826 0.665513519347826 0.0326720178369565 0.11911105773913 -0.955355067173913 -0.96007784173913 -0.941493242826087 0.11200696673913 0.00967185188043478 -0.0683398859173913 -0.570517769478261 -0.580475499521739 -0.728635884347826 -0.0187489006586956 -0.09389433665 0.0767280035630435 -0.72558338673913 -0.655276359673913 -0.616004899782609 -0.0765424519565217 -0.0518144479586957 -0.0701594523695652 -0.710306482956522 -0.777315980217391 -0.727685875652174 -0.504464039826087 -0.559286948602174 -0.504464039826087 -0.559286948602174 -0.596781653526087 -0.577110905673913 -0.578940572217391 -0.655060505508696 -0.747174407630435 -0.774528540326087 -0.559401011782609 -0.513913437847826 -0.631565150456522 -0.54669137623913 -0.518461567021739 -0.594173923043478 -0.261799116630435 0.0495832126956522 0.0337601416934783 -0.591314485286957 -0.603347505 -0.709469245 -0.587592973391304 -0.584195271478261 -0.746474223695652 -0.0965359038347826 -0.233239773869565 -0.164188591276087 -0.663328983347826 -0.688544214565217 -0.620498680108696 -0.746707751304348 -0.640781725 -0.651440320195652 -0.0874433432369565 -0.221887943173913 -0.0595384322173913 -0.540004077847826 -0.640572366673913 0.083341832923913 -0.562360402826087 -0.600196780973913 0.197244795404348 -0.685512571304348 -0.695716405347826 -0.0441911495456522 -0.774586069586957 -0.791026462673913 0.137228840934783 0.00224969334130435 -0.072760179 0.0021475249 -0.0390260055652174 -0.486502724782609 0.0446846909565217 -0.0732810765608696
"149" 29 "WALKING_DOWNSTAIRS" 0.254112247916667 -0.0116595397145833 -0.1151639286875 -0.614608308875 -0.518255031560417 -0.6346777158125 0.663904173958333 0.026310996 0.1591249851 -0.964765192708333 -0.952163023125 -0.940305907708333 0.1227185949375 -0.0145484982104167 0.0241330545829167 -0.652192368583333 -0.615367215375 -0.776558164166667 0.00529976909270833 -0.100140206666667 0.0552050658916667 -0.7468148193125 -0.694517876895833 -0.66365857415625 -0.10047235025 -0.0387924551260417 -0.02162450675625 -0.749557564791667 -0.7938037295 -0.768776015208333 -0.561881777966667 -0.605349929166667 -0.561881777966667 -0.605349929166667 -0.6621161465 -0.6408318694125 -0.625623125583333 -0.698285764270833 -0.776440455833333 -0.789178140583333 -0.630649674229167 -0.540899401041667 -0.684328620708333 -0.609277184695833 -0.53765443264375 -0.638157053479167 -0.2365417553125 0.0613465367479167 0.026908018036875 -0.667593841114583 -0.631339977083333 -0.756848927458333 -0.667300990854167 -0.624667870833333 -0.7952069225625 -0.0541706688829792 -0.1871673866625 -0.0950277967479167 -0.695476396972917 -0.71346508975 -0.653291225541667 -0.764131530854167 -0.687795666466667 -0.6994848801875 -0.0290831722333333 -0.162328712495833 0.0429271012791667 -0.598212689383333 -0.671913069354167 0.0623255332875 -0.628287714166667 -0.661547077077083 0.20425196588125 -0.718468263875 -0.737262248125 0.0513065393583333 -0.787436684479167 -0.807335018166667 0.174155756004375 0.105762584327083 -0.0837917097854167 -0.0456022013958333 -0.0352494059791667 -0.477679801458333 0.0527055781458333 -0.105961413764583
"150" 30 "WALKING_DOWNSTAIRS" 0.269028577580645 -0.0234041206793548 -0.115624147225806 -0.677154439622581 -0.606899900216129 -0.673148344624194 0.573661963387097 0.0266477132112903 0.127825602454839 -0.976874404032258 -0.959270271774194 -0.954329718548387 0.0528751750080645 0.0485610520790323 0.020148704066129 -0.703859806854839 -0.674775900756452 -0.798080067193548 -0.0370155898612903 -0.0683768926774194 0.0920121298870968 -0.776585495774194 -0.727630949596774 -0.706013912435484 -0.105423565746774 -0.0405448698629032 -0.0467111083225806 -0.782313383387097 -0.813336896790323 -0.789486170274194 -0.623053057709677 -0.665134975467742 -0.623053057709677 -0.665134975467742 -0.705392727048387 -0.696066436598387 -0.675101250629032 -0.720873307903226 -0.795564347322581 -0.811295058387097 -0.689051124316129 -0.628790479925807 -0.719516510951613 -0.673465999612903 -0.621430043048387 -0.676791672751613 -0.164312336569355 0.0559485974677419 0.0743867508129032 -0.717917387822581 -0.695884634225806 -0.783070316806452 -0.716305535725806 -0.674258322379032 -0.812476738548387 -0.0389574580483871 -0.159502229954839 -0.0985769514741936 -0.735270621177419 -0.754067895532258 -0.714786480145161 -0.791568069967742 -0.716960647322581 -0.731656911258065 -0.0654402324645161 -0.194794183306452 -0.0660054207225806 -0.657647619903226 -0.72327903735 0.120903664048387 -0.685782221896774 -0.711629617306452 0.204270931412903 -0.744061344129032 -0.755949243983871 -0.0375975514306452 -0.810427111822581 -0.826428216290323 0.144758740940323 0.0385070813532258 0.0156144018945161 -0.0776746413387097 0.0740862550967742 -0.416603258774194 0.0514893101935484 -0.0788040305725806
"151" 1 "WALKING_UPSTAIRS" 0.280146223333333 -0.0183060130395833 -0.12119024675 -0.55184481175 -0.451750437352083 -0.525401337747917 0.573124954729167 0.0492347153645833 0.130236575460417 -0.965908210208333 -0.951909747916667 -0.937288524354167 0.0999896148541667 0.0273479838 0.006081391658125 -0.58000437975 -0.5620354280625 -0.68463127449375 -0.02565388339375 -0.102567690835417 0.0941964803541667 -0.6998034885 -0.627200325802292 -0.640289699145833 -0.11394945539125 -0.0290570476145833 -0.0415184352395833 -0.695420561604167 -0.71168006919375 -0.715877184375 -0.477803484770833 -0.521006391604167 -0.477803484770833 -0.521006391604167 -0.580409317322917 -0.568152986 -0.567829906520833 -0.63819215275 -0.704673302125 -0.719660084645833 -0.563813174416667 -0.485944905333333 -0.575598699864583 -0.548517113479167 -0.469823895922083 -0.538568911270833 -0.221894291425 0.00538205082916667 0.0195073735645833 -0.597464277270833 -0.5837152804375 -0.655267506520833 -0.599525626447917 -0.568193017152083 -0.713524761958333 -0.0552881486041667 -0.238268634666667 -0.10567528406875 -0.645192769520833 -0.639913126333333 -0.62429049428125 -0.7186693768125 -0.6258730195625 -0.6803746341875 -0.0792090570333333 -0.1313179605 -0.0674816069470833 -0.504168735979167 -0.607629124333333 0.0323467365416667 -0.552878077666667 -0.592017056308333 0.158393594289583 -0.651883149833333 -0.694334821458333 0.00327943489583333 -0.716506429375 -0.744781590375 0.137395928452083 -0.00462905383958333 -0.00735302277916666 0.0368997731041667 0.03074491409375 -0.40407638875 0.0270157702291667 -0.09493621612125
"152" 2 "WALKING_UPSTAIRS" 0.288765303269231 -0.018703690190725 -0.107400790653846 -0.566762947884615 -0.438420167423846 -0.535526351596154 0.725570573461538 -0.0526631629230769 0.0533083223388462 -0.969837595576923 -0.959378664230769 -0.941223173269231 0.0611995933076923 -0.00989490137423077 0.00484052892153846 -0.596235902576923 -0.558238535801923 -0.710987730807308 -0.0223604566980769 -0.0614293805220769 0.0798025574423077 -0.689770851942308 -0.622907875461538 -0.609351767884615 -0.0930754739057692 -0.00925060042115385 -0.0595737717115385 -0.700891760423077 -0.754356751673077 -0.715196361153846 -0.494852477423077 -0.531046958576923 -0.494852477423077 -0.531046958576923 -0.601441084821154 -0.57520264675 -0.561391983961538 -0.615874726538462 -0.73138466075 -0.744324241326923 -0.570083001807692 -0.476360100115385 -0.595453812 -0.566675504173077 -0.45556463075 -0.543510832980769 -0.223696936369231 -0.00666787410403846 -0.0134666451230769 -0.606581494325 -0.579329921405769 -0.685964184980769 -0.622348349019231 -0.565913744048077 -0.734634449846154 -0.07364631525 -0.254089812603846 -0.173259863467308 -0.635209875596154 -0.648604901884615 -0.605329495 -0.709882289788462 -0.614849468711538 -0.648460183019231 -0.0783615667517308 -0.230882115090385 -0.0706490985384615 -0.520519043173077 -0.611849979826923 0.0294954669692308 -0.570130653115385 -0.585254621711538 0.178232183192308 -0.649318872615385 -0.661664260540385 -0.0181010695403846 -0.74466991 -0.762576207096154 0.106047039915385 -0.0711654941173077 0.0763663587538461 -0.0624046882865385 0.0560624011519231 -0.543576826346154 0.109585721019231 -0.0298148258096154
"153" 3 "WALKING_UPSTAIRS" 0.275135638163265 -0.0150377423795918 -0.10680276355102 -0.634124906789796 -0.586173744467347 -0.651247303632653 0.666601711367347 -0.0250953520816327 0.0767945649938776 -0.967673808367347 -0.965013693877551 -0.943138426938775 0.0695914264489796 -0.0322736346771837 0.00943917973306123 -0.672442768938776 -0.662504419463265 -0.779755919326531 -0.0201893514897959 -0.0638741621326531 0.0483549377816327 -0.763123664167347 -0.726443448142857 -0.691483083081633 -0.121695009795918 -0.0485409096732449 -0.062137585394898 -0.78238667855102 -0.813961916326531 -0.788319427142857 -0.593439145144898 -0.621025979230612 -0.593439145144898 -0.621025979230612 -0.685459751326531 -0.66679685744898 -0.655872411183673 -0.718817483020408 -0.801518477612245 -0.811973775795918 -0.663459343551633 -0.597367841967347 -0.691655852204082 -0.624363724822449 -0.607491372867347 -0.658149378591837 -0.230903617816327 -0.007271767 0.0437058617122449 -0.693549046 -0.679998047755102 -0.759706747959184 -0.679746728163265 -0.666604485020408 -0.798399222118367 -0.00320909059183674 -0.211121322593878 -0.0660486047306122 -0.725417145510204 -0.746512193918367 -0.696184468 -0.776906042081633 -0.719473855714286 -0.719844378571429 -0.117449894673469 -0.174868420653061 -0.0537581161308163 -0.616945730040816 -0.683377902244898 0.0619233981795918 -0.661125973 -0.677159908067347 0.220435077134694 -0.747221346346939 -0.750051731836735 -0.031267911255102 -0.813882306816327 -0.823015208795918 0.137654668081633 0.00776987331020408 0.029815915244898 0.0301610429857143 0.0403121975183674 -0.501406904897959 0.0912967557346939 -0.048382630755102
"154" 4 "WALKING_UPSTAIRS" 0.241398043702128 -0.021736571006383 -0.109667854255319 -0.585046243680851 -0.521037876865957 -0.627199703787234 0.674487389148936 0.00821416237021277 0.093593183606383 -0.964967904680851 -0.958403307234043 -0.942565831702128 0.0808093586595745 0.0211423067068085 0.0306962132934043 -0.646261649212766 -0.608546601489362 -0.773098440851064 -0.0250465029319149 -0.067434172212766 0.0772314166510638 -0.72351656987234 -0.715891311765957 -0.672509586553191 -0.10629000113617 -0.0534355427744681 -0.0596667591340426 -0.734382764255319 -0.809074610851064 -0.746573001914894 -0.539673001502128 -0.601418076361702 -0.539673001502128 -0.601418076361702 -0.652112851604255 -0.646705210820426 -0.608221564248936 -0.684417811489362 -0.775759246595745 -0.80579649106383 -0.614979028574468 -0.54286971387234 -0.682342501914894 -0.574657978244681 -0.540458587046808 -0.628809728744681 -0.246534164057447 0.0275331412680851 0.0977053085808511 -0.660490396208511 -0.630880893859574 -0.755428009361702 -0.66398940153617 -0.611401597276596 -0.789953573404255 -0.0658602416085106 -0.244213239021277 -0.115010772048936 -0.682619818361702 -0.734348891042553 -0.660410411553191 -0.738599381702128 -0.709568293978723 -0.708940067744681 -0.116840784114894 -0.165251759597234 -0.0878338991553191 -0.595255401021277 -0.667422343851064 0.105360220787234 -0.631042446978723 -0.671148859957447 0.1890267137 -0.717705744638298 -0.719846286106383 -0.054856860393617 -0.80497844 -0.821297826595745 0.158327563459574 0.108946503940426 0.0680474865957447 -0.0544682898510638 0.114772550842553 -0.508116174468085 0.0584348861914894 -0.0540955642148936
"155" 5 "WALKING_UPSTAIRS" 0.264264941230769 -0.0187556325673077 -0.109498694961538 -0.634760891230769 -0.540393755342308 -0.678730126788462 0.580693026923077 0.0839059618461538 0.132895528909615 -0.951335639038462 -0.93703116775 -0.933814299442308 0.0892949803076923 -0.00251188683461538 0.0268622858903846 -0.681471306461538 -0.635625926596154 -0.798438588653846 -0.0116925097653846 -0.0528577555961538 0.0967000419615385 -0.740360093519231 -0.758333391076923 -0.730935957884615 -0.0652644101034615 -0.0502400230884615 -0.0793896960538462 -0.743229236019231 -0.838128248076923 -0.789113903538462 -0.58227570075 -0.612203942134615 -0.58227570075 -0.612203942134615 -0.686999919019231 -0.667335516326923 -0.664874386453846 -0.719636111730769 -0.800583788846154 -0.825441412692308 -0.659946651326923 -0.569889873569231 -0.723056752 -0.626920107903846 -0.555841375730769 -0.681903047846154 -0.220929279021154 0.0279915905019231 0.112147082057692 -0.699508494038461 -0.657467414538462 -0.784123623461538 -0.691816819288462 -0.636864877211539 -0.811391760576923 -0.0164732359807692 -0.144946292846154 -0.0571242005634615 -0.689273516113462 -0.783956832307692 -0.714511900711538 -0.757776465461538 -0.747906626923077 -0.761894583076923 -0.0949762017519231 -0.156360288092308 0.0364902081230769 -0.617609090730769 -0.672475360576923 0.108052994730769 -0.660088302538462 -0.679422793521154 0.221881939478846 -0.750306262884615 -0.749058500576923 -0.00764300670115385 -0.825640287692308 -0.838134815384615 0.177712565590385 0.0159174376153846 -0.0375837501423077 -0.00509604465384615 -0.161709192075 -0.421533580403846 0.000561149673076924 -0.0796859499423077
"156" 6 "WALKING_UPSTAIRS" 0.262879821454545 -0.0214482737890909 -0.105889651581818 -0.729864727703636 -0.638727665008 -0.692513836181818 0.457116006018182 0.156159601745455 0.191947439872727 -0.959285658909091 -0.956353694 -0.925653794727273 0.109994108790909 0.00290865360127273 -0.0271346555243636 -0.736627409229091 -0.718867482872727 -0.818585538836364 -0.0358157911327273 -0.104956248601818 0.0997231952872727 -0.792278630818182 -0.74868416788 -0.741478369418182 -0.100792369327273 -0.0294917757272727 -0.0591337220545455 -0.807083311818182 -0.825141297436364 -0.805224200563636 -0.675864550398182 -0.690592965845454 -0.675864550398182 -0.690592965845454 -0.747358388672727 -0.719556499654545 -0.699987221830909 -0.740101100327273 -0.817198117909091 -0.826553186363636 -0.725423156418182 -0.660175296069091 -0.730937824381818 -0.733066757254546 -0.651127650754909 -0.697924234290909 -0.208006012436364 0.0545688881872727 0.0672672377 -0.743140822418182 -0.733901216818182 -0.800720776290909 -0.754066273090909 -0.721668543072727 -0.835070955636364 0.0257577067090909 -0.177815186407273 -0.0718817602127273 -0.763181993036364 -0.764117138109091 -0.728729898036364 -0.803273808490909 -0.743617914545455 -0.771273631509091 -0.0638027471436364 -0.137253876163636 0.0140933475709091 -0.690202791709091 -0.740140298272727 0.0845943011618182 -0.710393062207273 -0.734195903150909 0.247785881054545 -0.764926035894545 -0.770343548927273 0.0264382500181818 -0.826288197327273 -0.839381461090909 0.185673512723636 -0.012029859376 0.000882994709090905 -0.0512278230545455 0.00453431239272727 -0.282414899818182 -0.0541520746 -0.13106939782
"157" 7 "WALKING_UPSTAIRS" 0.253119678965517 -0.0170202880612241 -0.104088185562069 -0.560490337775862 -0.467693028686207 -0.566945415775862 0.709233968672414 -0.0677390397413793 0.118099701210345 -0.96526180637931 -0.956626024827586 -0.93896254362069 0.0829460622241379 0.0450744261913793 0.0288787562818966 -0.602031162046897 -0.575310931534483 -0.748444799189655 -0.0651848963517241 -0.0591788588051724 0.0794095261206897 -0.669835938913793 -0.61732889537931 -0.606048685155172 -0.103003479733276 -0.0647519140431034 -0.0519237826051724 -0.699812832362069 -0.771656417189655 -0.696862254051724 -0.501640871822414 -0.547291153510345 -0.501640871822414 -0.547291153510345 -0.623075964934483 -0.586753662982759 -0.528556540856897 -0.600448937741379 -0.739175650862069 -0.758624999275862 -0.578053957068966 -0.496293645281034 -0.62942169737931 -0.554965994172414 -0.487884339441379 -0.570192196241379 -0.280377223122414 -0.0642516845118966 0.0300693618225862 -0.618636884605172 -0.59225993092931 -0.726611673827586 -0.620720957172414 -0.5865581156 -0.768974874206897 -0.103410770567241 -0.255533603537931 -0.141695808665517 -0.625229908972414 -0.660752927081379 -0.579880191689655 -0.687182355137931 -0.600301717553448 -0.65334648162069 -0.166935820534483 -0.217822807415517 -0.0958999995586207 -0.55231438067069 -0.616459471017241 0.00763320270431034 -0.578512659148276 -0.600734960860345 0.102439702887414 -0.655599203413793 -0.637332872758621 -0.112967983067931 -0.762239400586207 -0.771693060034483 0.0526668329910345 0.145384958227586 0.0307663096155172 0.113439709581034 -0.044095766787931 -0.535119009655172 0.126005423558621 -0.078777520657931
